X,Y
-8.190000000000039,7.22888241962001
-8.180000000000039,7.219366489203191
-8.170000000000039,7.209853791581786
-8.16000000000004,7.2003443312013875
-8.15000000000004,7.1908381125112895
-8.14000000000004,7.181335139964492
-8.13000000000004,7.171835418017704
-8.12000000000004,7.162338951131341
-8.11000000000004,7.152845743769534
-8.10000000000004,7.143355800400126
-8.09000000000004,7.133869125494681
-8.080000000000041,7.124385723528476
-8.070000000000041,7.114905598980514
-8.060000000000041,7.10542875633352
-8.050000000000042,7.095955200073943
-8.040000000000042,7.086484934691963
-8.030000000000042,7.077017964681488
-8.020000000000042,7.0675542945401615
-8.010000000000042,7.058093928769359
-8.000000000000043,7.0486368718741925
-7.990000000000043,7.039183128363518
-7.980000000000043,7.029732702749928
-7.970000000000043,7.020285599549762
-7.9600000000000435,7.010841823283105
-7.950000000000044,7.00140137847379
-7.940000000000044,6.991964269649402
-7.930000000000044,6.982530501341277
-7.920000000000044,6.973100078084509
-7.9100000000000446,6.963673004417948
-7.900000000000045,6.954249284884202
-7.890000000000045,6.944828924029648
-7.880000000000045,6.935411926404418
-7.870000000000045,6.925998296562419
-7.860000000000046,6.916588039061322
-7.850000000000046,6.9071811584625715
-7.840000000000046,6.8977776593313855
-7.830000000000046,6.8883775462367565
-7.8200000000000465,6.878980823751457
-7.810000000000047,6.869587496452039
-7.800000000000047,6.860197568918838
-7.790000000000047,6.8508110457359725
-7.780000000000047,6.841427931491353
-7.7700000000000475,6.832048230776674
-7.760000000000048,6.822671948187426
-7.750000000000048,6.813299088322892
-7.740000000000048,6.803929655786153
-7.730000000000048,6.794563655184086
-7.720000000000049,6.785201091127372
-7.710000000000049,6.775841968230496
-7.700000000000049,6.766486291111745
-7.690000000000049,6.757134064393217
-7.6800000000000495,6.747785292700821
-7.67000000000005,6.7384399806642765
-7.66000000000005,6.7290981329171204
-7.65000000000005,6.719759754096703
-7.64000000000005,6.7104248488442
-7.6300000000000505,6.701093421804603
-7.620000000000051,6.691765477626732
-7.610000000000051,6.682441020963233
-7.600000000000051,6.673120056470578
-7.590000000000051,6.663802588809075
-7.580000000000052,6.6544886226428615
-7.570000000000052,6.645178162639912
-7.560000000000052,6.63587121347204
-7.550000000000052,6.626567779814898
-7.540000000000052,6.617267866347983
-7.530000000000053,6.607971477754637
-7.520000000000053,6.5986786187220465
-7.510000000000053,6.589389293941252
-7.500000000000053,6.580103508107144
-7.4900000000000535,6.570821265918467
-7.480000000000054,6.561542572077823
-7.470000000000054,6.552267431291673
-7.460000000000054,6.542995848270339
-7.450000000000054,6.533727827728008
-7.440000000000055,6.52446337438273
-7.430000000000055,6.515202492956428
-7.420000000000055,6.505945188174893
-7.410000000000055,6.496691464767788
-7.400000000000055,6.487441327468654
-7.390000000000056,6.478194781014909
-7.380000000000056,6.46895183014785
-7.370000000000056,6.459712479612657
-7.360000000000056,6.4504767341583955
-7.3500000000000565,6.441244598538018
-7.340000000000057,6.432016077508364
-7.330000000000057,6.42279117583017
-7.320000000000057,6.413569898268062
-7.310000000000057,6.404352249590564
-7.3000000000000576,6.3951382345700996
-7.290000000000058,6.385927857982992
-7.280000000000058,6.37672112460947
-7.270000000000058,6.367518039233667
-7.260000000000058,6.358318606643625
-7.250000000000059,6.349122831631297
-7.240000000000059,6.339930718992548
-7.230000000000059,6.330742273527158
-7.220000000000059,6.3215575000388275
-7.2100000000000595,6.312376403335175
-7.20000000000006,6.303198988227741
-7.19000000000006,6.29402525953199
-7.18000000000006,6.284855222067318
-7.17000000000006,6.275688880657046
-7.1600000000000605,6.266526240128427
-7.150000000000061,6.257367305312653
-7.140000000000061,6.248212081044846
-7.130000000000061,6.239060572164073
-7.120000000000061,6.229912783513337
-7.110000000000062,6.220768719939589
-7.100000000000062,6.211628386293724
-7.090000000000062,6.202491787430587
-7.080000000000062,6.19335892820897
-7.0700000000000625,6.184229813491623
-7.060000000000063,6.175104448145248
-7.050000000000063,6.1659828370405085
-7.040000000000063,6.1568649850520245
-7.030000000000063,6.147750897058381
-7.0200000000000635,6.138640577942128
-7.010000000000064,6.129534032589781
-7.000000000000064,6.120431265891829
-6.990000000000064,6.1113322827427305
-6.980000000000064,6.102237088040919
-6.970000000000065,6.093145686688806
-6.960000000000065,6.08405808359278
-6.950000000000065,6.074974283663215
-6.940000000000065,6.065894291814467
-6.930000000000065,6.056818112964877
-6.920000000000066,6.047745752036779
-6.910000000000066,6.038677213956495
-6.900000000000066,6.029612503654342
-6.890000000000066,6.020551626064633
-6.8800000000000665,6.01149458612568
-6.870000000000067,6.002441388779795
-6.860000000000067,5.993392038973295
-6.850000000000067,5.9843465416565
-6.840000000000067,5.9753049017837405
-6.830000000000068,5.966267124313358
-6.820000000000068,5.957233214207704
-6.810000000000068,5.9482031764331476
-6.800000000000068,5.939177015960075
-6.790000000000068,5.930154737762894
-6.780000000000069,5.921136346820033
-6.770000000000069,5.912121848113946
-6.760000000000069,5.903111246631115
-6.750000000000069,5.894104547362051
-6.7400000000000695,5.885101755301298
-6.73000000000007,5.876102875447433
-6.72000000000007,5.867107912803073
-6.71000000000007,5.858116872374871
-6.70000000000007,5.849129759173525
-6.690000000000071,5.840146578213776
-6.680000000000071,5.8311673345144115
-6.670000000000071,5.822192033098267
-6.660000000000071,5.8132206789922325
-6.650000000000071,5.804253277227249
-6.640000000000072,5.795289832838317
-6.630000000000072,5.7863303508644925
-6.620000000000072,5.777374836348896
-6.610000000000072,5.768423294338708
-6.6000000000000725,5.75947572988518
-6.590000000000073,5.750532148043627
-6.580000000000073,5.741592553873438
-6.570000000000073,5.732656952438074
-6.560000000000073,5.723725348805074
-6.5500000000000735,5.714797748046053
-6.540000000000074,5.705874155236707
-6.530000000000074,5.696954575456816
-6.520000000000074,5.688039013790247
-6.510000000000074,5.679127475324951
-6.500000000000075,5.670219965152973
-6.490000000000075,5.66131648837045
-6.480000000000075,5.652417050077614
-6.470000000000075,5.643521655378794
-6.4600000000000755,5.634630309382421
-6.450000000000076,5.625743017201027
-6.440000000000076,5.616859783951251
-6.430000000000076,5.6079806147538385
-6.420000000000076,5.599105514733646
-6.4100000000000765,5.59023448901964
-6.400000000000077,5.581367542744903
-6.390000000000077,5.572504681046638
-6.380000000000077,5.563645909066165
-6.370000000000077,5.554791231948925
-6.360000000000078,5.545940654844486
-6.350000000000078,5.537094182906544
-6.340000000000078,5.528251821292923
-6.330000000000078,5.5194135751655775
-6.320000000000078,5.510579449690601
-6.310000000000079,5.50174945003822
-6.300000000000079,5.492923581382804
-6.290000000000079,5.484101848902863
-6.280000000000079,5.475284257781048
-6.2700000000000795,5.466470813204164
-6.26000000000008,5.457661520363159
-6.25000000000008,5.448856384453137
-6.24000000000008,5.440055410673353
-6.23000000000008,5.431258604227223
-6.220000000000081,5.422465970322318
-6.210000000000081,5.413677514170374
-6.200000000000081,5.404893240987288
-6.190000000000081,5.396113155993128
-6.180000000000081,5.387337264412128
-6.170000000000082,5.378565571472693
-6.160000000000082,5.3697980824074065
-6.150000000000082,5.361034802453023
-6.140000000000082,5.352275736850482
-6.1300000000000825,5.343520890844898
-6.120000000000083,5.334770269685575
-6.110000000000083,5.3260238786260015
-6.100000000000083,5.317281722923856
-6.090000000000083,5.308543807841007
-6.080000000000084,5.299810138643518
-6.070000000000084,5.291080720601649
-6.060000000000084,5.282355558989859
-6.050000000000084,5.273634659086808
-6.040000000000084,5.26491802617536
-6.030000000000085,5.256205665542589
-6.020000000000085,5.247497582479771
-6.010000000000085,5.2387937822824
-6.000000000000085,5.230094270250181
-5.9900000000000855,5.221399051687036
-5.980000000000086,5.212708131901105
-5.970000000000086,5.204021516204753
-5.960000000000086,5.195339209914564
-5.950000000000086,5.186661218351351
-5.9400000000000865,5.177987546840159
-5.930000000000087,5.169318200710259
-5.920000000000087,5.160653185295159
-5.910000000000087,5.151992505932604
-5.900000000000087,5.143336167964578
-5.890000000000088,5.134684176737304
-5.880000000000088,5.126036537601252
-5.870000000000088,5.117393255911138
-5.860000000000088,5.108754337025926
-5.8500000000000885,5.100119786308833
-5.840000000000089,5.091489609127328
-5.830000000000089,5.08286381085314
-5.820000000000089,5.074242396862255
-5.810000000000089,5.06562537253492
-5.8000000000000895,5.057012743255648
-5.79000000000009,5.048404514413219
-5.78000000000009,5.039800691400681
-5.77000000000009,5.031201279615354
-5.76000000000009,5.022606284458832
-5.750000000000091,5.014015711336987
-5.740000000000091,5.005429565659971
-5.730000000000091,4.996847852842215
-5.720000000000091,4.988270578302437
-5.7100000000000914,4.979697747463642
-5.700000000000092,4.971129365753123
-5.690000000000092,4.962565438602467
-5.680000000000092,4.954005971447553
-5.670000000000092,4.94545096972856
-5.6600000000000925,4.936900438889965
-5.650000000000093,4.9283543843805475
-5.640000000000093,4.919812811653392
-5.630000000000093,4.911275726165891
-5.620000000000093,4.9027431333797455
-5.610000000000094,4.894215038760969
-5.600000000000094,4.885691447779891
-5.590000000000094,4.877172365911159
-5.580000000000094,4.8686577986337385
-5.570000000000094,4.860147751430919
-5.560000000000095,4.851642229790315
-5.550000000000095,4.8431412392038675
-5.540000000000095,4.834644785167851
-5.530000000000095,4.826152873182869
-5.5200000000000955,4.817665508753863
-5.510000000000096,4.809182697390111
-5.500000000000096,4.800704444605232
-5.490000000000096,4.792230755917188
-5.480000000000096,4.783761636848288
-5.470000000000097,4.775297092925186
-5.460000000000097,4.7668371296788905
-5.450000000000097,4.758381752644761
-5.440000000000097,4.749930967362511
-5.430000000000097,4.7414847793762185
-5.420000000000098,4.733043194234317
-5.410000000000098,4.724606217489605
-5.400000000000098,4.716173854699249
-5.390000000000098,4.707746111424781
-5.3800000000000985,4.699322993232109
-5.370000000000099,4.690904505691508
-5.360000000000099,4.682490654377637
-5.350000000000099,4.67408144486953
-5.340000000000099,4.665676882750602
-5.3300000000000995,4.657276973608654
-5.3200000000001,4.648881723035873
-5.3100000000001,4.640491136628835
-5.3000000000001,4.63210521998851
-5.2900000000001,4.6237239787202595
-5.280000000000101,4.615347418433845
-5.270000000000101,4.606975544743425
-5.260000000000101,4.598608363267562
-5.250000000000101,4.590245879629223
-5.2400000000001015,4.581888099455783
-5.230000000000102,4.573535028379027
-5.220000000000102,4.56518667203515
-5.210000000000102,4.556843036064767
-5.200000000000102,4.548504126112907
-5.1900000000001025,4.54016994782902
-5.180000000000103,4.531840506866982
-5.170000000000103,4.523515808885091
-5.160000000000103,4.515195859546075
-5.150000000000103,4.506880664517092
-5.140000000000104,4.498570229469735
-5.130000000000104,4.490264560080032
-5.120000000000104,4.481963662028448
-5.110000000000104,4.4736675409998945
-5.1000000000001044,4.4653762026837205
-5.090000000000105,4.457089652773726
-5.080000000000105,4.448807896968156
-5.070000000000105,4.440530940969713
-5.060000000000105,4.432258790485548
-5.0500000000001055,4.423991451227272
-5.040000000000106,4.415728928910957
-5.030000000000106,4.407471229257133
-5.020000000000106,4.399218357990798
-5.010000000000106,4.390970320841416
-5.000000000000107,4.382727123542922
-4.990000000000107,4.374488771833722
-4.980000000000107,4.366255271456698
-4.970000000000107,4.358026628159212
-4.960000000000107,4.3498028476931045
-4.950000000000108,4.341583935814699
-4.940000000000108,4.333369898284804
-4.930000000000108,4.32516074086872
-4.920000000000108,4.316956469336235
-4.9100000000001085,4.308757089461631
-4.900000000000109,4.300562607023688
-4.890000000000109,4.292373027805684
-4.880000000000109,4.2841883575954
-4.870000000000109,4.276008602185118
-4.86000000000011,4.267833767371629
-4.85000000000011,4.259663858956234
-4.84000000000011,4.251498882744744
-4.83000000000011,4.2433388445474876
-4.82000000000011,4.235183750179308
-4.810000000000111,4.227033605459572
-4.800000000000111,4.218888416212165
-4.790000000000111,4.210748188265499
-4.780000000000111,4.202612927452516
-4.7700000000001115,4.194482639610688
-4.760000000000112,4.186357330582017
-4.750000000000112,4.178237006213046
-4.740000000000112,4.1701216723548535
-4.730000000000112,4.16201133486306
-4.7200000000001125,4.1539059995978285
-4.710000000000113,4.1458056724238705
-4.700000000000113,4.1377103592104465
-4.690000000000113,4.129620065831369
-4.680000000000113,4.121534798165004
-4.670000000000114,4.113454562094274
-4.660000000000114,4.105379363506665
-4.650000000000114,4.097309208294222
-4.640000000000114,4.089244102353555
-4.6300000000001145,4.081184051585845
-4.620000000000115,4.073129061896841
-4.610000000000115,4.065079139196867
-4.600000000000115,4.0570342894008204
-4.590000000000115,4.048994518428179
-4.5800000000001155,4.0409598322030025
-4.570000000000116,4.0329302366539315
-4.560000000000116,4.024905737714196
-4.550000000000116,4.016886341321614
-4.540000000000116,4.008872053418597
-4.530000000000117,4.000862879952148
-4.520000000000117,3.99285882687387
-4.510000000000117,3.984859900139965
-4.500000000000117,3.9768661057112378
-4.4900000000001175,3.9688774495530983
-4.480000000000118,3.960893937635565
-4.470000000000118,3.952915575933266
-4.460000000000118,3.944942370425444
-4.450000000000118,3.9369743270959567
-4.4400000000001185,3.9290114519332815
-4.430000000000119,3.9210537509305174
-4.420000000000119,3.9131012300853856
-4.410000000000119,3.905153895400237
-4.400000000000119,3.8972117528820505
-4.39000000000012,3.8892748085424365
-4.38000000000012,3.8813430683976415
-4.37000000000012,3.8734165384685504
-4.36000000000012,3.865495224780686
-4.35000000000012,3.857579133364217
-4.340000000000121,3.849668270253955
-4.330000000000121,3.841762641489362
-4.320000000000121,3.833862253114551
-4.310000000000121,3.8259671111782882
-4.3000000000001215,3.8180772217339967
-4.290000000000122,3.8101925908397587
-4.280000000000122,3.802313224558319
-4.270000000000122,3.7944391289570856
-4.260000000000122,3.786570310108136
-4.250000000000123,3.7787067740882163
-4.240000000000123,3.770848526978747
-4.230000000000123,3.762995574865821
-4.220000000000123,3.7551479238402137
-4.210000000000123,3.7473055799973785
-4.200000000000124,3.739468549437453
-4.190000000000124,3.7316368382652625
-4.180000000000124,3.72381045259032
-4.170000000000124,3.7159893985268315
-4.1600000000001245,3.708173682193698
-4.150000000000125,3.700363309714515
-4.140000000000125,3.6925582872175817
-4.130000000000125,3.684758620835898
-4.120000000000125,3.67696431670717
-4.1100000000001256,3.669175380973812
-4.100000000000126,3.6613918197829487
-4.090000000000126,3.6536136392864202
-4.080000000000126,3.6458408456407807
-4.070000000000126,3.6380734450073056
-4.060000000000127,3.6303114435519914
-4.050000000000127,3.62255484744556
-4.040000000000127,3.614803662863459
-4.030000000000127,3.6070578959858683
-4.0200000000001275,3.5993175529976993
-4.010000000000128,3.5915826400886
-4.000000000000128,3.5838531634529565
-3.990000000000128,3.576129129289895
-3.9800000000001283,3.5684105438032874
-3.9700000000001285,3.5606974132017513
-3.9600000000001288,3.552989743698653
-3.950000000000129,3.545287541512113
-3.940000000000129,3.5375908128650053
-3.9300000000001294,3.529899563984961
-3.9200000000001296,3.522213801104373
-3.91000000000013,3.514533530460397
-3.90000000000013,3.506858758294954
-3.8900000000001302,3.4991894908547345
-3.8800000000001305,3.4915257343912005
-3.8700000000001307,3.4838674951605877
-3.860000000000131,3.4762147794239087
-3.850000000000131,3.468567593446956
-3.8400000000001313,3.460925943500306
-3.8300000000001315,3.4532898358593185
-3.8200000000001317,3.445659276804142
-3.810000000000132,3.4380342726197157
-3.800000000000132,3.4304148295957737
-3.7900000000001324,3.4228009540268447
-3.7800000000001326,3.4151926522122573
-3.770000000000133,3.407589930456143
-3.760000000000133,3.399992795067436
-3.7500000000001332,3.3924012523598797
-3.7400000000001334,3.3848153086520276
-3.7300000000001337,3.377234970267245
-3.720000000000134,3.369660243533714
-3.710000000000134,3.3620911347844364
-3.7000000000001343,3.3545276503572334
-3.6900000000001345,3.346969796594751
-3.6800000000001347,3.339417579844463
-3.670000000000135,3.3318710064586727
-3.660000000000135,3.3243300827945146
-3.6500000000001354,3.316794815213961
-3.6400000000001356,3.30926521008382
-3.630000000000136,3.301741273775743
-3.620000000000136,3.294223012666222
-3.610000000000136,3.286710433136599
-3.6000000000001364,3.2792035415730627
-3.5900000000001366,3.2717023443666555
-3.580000000000137,3.2642068479132744
-3.570000000000137,3.256717058613674
-3.5600000000001373,3.2492329828734685
-3.5500000000001375,3.241754627103137
-3.5400000000001377,3.2342819977180244
-3.530000000000138,3.2268151011383437
-3.520000000000138,3.219353943789181
-3.5100000000001383,3.2118985321004954
-3.5000000000001386,3.204448872507125
-3.4900000000001388,3.197004971448787
-3.480000000000139,3.189566835370082
-3.470000000000139,3.182134470720497
-3.4600000000001394,3.1747078839544063
-3.4500000000001396,3.1672870815310774
-3.44000000000014,3.15987206991467
-3.43000000000014,3.1524628555742433
-3.4200000000001403,3.145059444983754
-3.4100000000001405,3.1376618446220643
-3.4000000000001407,3.1302700609729395
-3.390000000000141,3.1228841005250545
-3.380000000000141,3.115503969771995
-3.3700000000001413,3.1081296752122616
-3.3600000000001415,3.100761223349271
-3.3500000000001418,3.0933986206913593
-3.340000000000142,3.0860418737517863
-3.330000000000142,3.0786909890487366
-3.3200000000001424,3.071345973105323
-3.3100000000001426,3.0640068324495893
-3.300000000000143,3.0566735736145136
-3.290000000000143,3.0493462031380103
-3.2800000000001432,3.042024727562933
-3.2700000000001435,3.0347091534370794
-3.2600000000001437,3.02739948731319
-3.250000000000144,3.0200957357489564
-3.240000000000144,3.012797905307018
-3.2300000000001443,3.0055060025549705
-3.2200000000001445,2.998220034065365
-3.2100000000001447,2.9909400064157126
-3.200000000000145,2.983665926188486
-3.190000000000145,2.9763977999711244
-3.1800000000001454,2.969135634356034
-3.1700000000001456,2.961879435940592
-3.160000000000146,2.9546292113271506
-3.150000000000146,2.9473849671230368
-3.1400000000001462,2.940146709940558
-3.1300000000001464,2.932914446397004
-3.1200000000001467,2.9256881831146506
-3.110000000000147,2.9184679267207594
-3.100000000000147,2.9112536838475855
-3.0900000000001473,2.9040454611323767
-3.0800000000001475,2.8968432652173766
-3.0700000000001477,2.8896471027498296
-3.060000000000148,2.882456980381982
-3.050000000000148,2.875272904771086
-3.0400000000001484,2.868094882579401
-3.0300000000001486,2.860922920474198
-3.020000000000149,2.853757025127762
-3.010000000000149,2.846597203217394
-3.000000000000149,2.8394434614254163
-2.9900000000001494,2.8322958064391712
-2.9800000000001496,2.8251542449510296
-2.97000000000015,2.8180187836583874
-2.96000000000015,2.8108894292636744
-2.9500000000001503,2.803766188474353
-2.9400000000001505,2.796649068002923
-2.9300000000001507,2.7895380745669236
-2.920000000000151,2.7824332148889375
-2.910000000000151,2.775334495696592
-2.9000000000001513,2.768241923722565
-2.8900000000001516,2.7611555057045827
-2.8800000000001518,2.754075248385428
-2.870000000000152,2.74700115851294
-2.860000000000152,2.7399332428400185
-2.8500000000001524,2.7328715081246253
-2.8400000000001526,2.725815961129789
-2.830000000000153,2.718766608623607
-2.820000000000153,2.7117234573792475
-2.8100000000001533,2.7046865141749543
-2.8000000000001535,2.6976557857940477
-2.7900000000001537,2.6906312790249296
-2.780000000000154,2.6836130006610843
-2.770000000000154,2.676600957501083
-2.7600000000001543,2.6695951563485845
-2.7500000000001545,2.662595604012342
-2.7400000000001548,2.655602307306202
-2.730000000000155,2.6486152730491086
-2.720000000000155,2.6416345080651085
-2.7100000000001554,2.6346600191833507
-2.7000000000001556,2.62769181323809
-2.690000000000156,2.6207298970686934
-2.680000000000156,2.6137742775196378
-2.6700000000001562,2.6068249614405166
-2.6600000000001565,2.5998819556860417
-2.6500000000001567,2.5929452671160456
-2.640000000000157,2.5860149025954855
-2.630000000000157,2.579090868994445
-2.6200000000001573,2.5721731731881388
-2.6100000000001575,2.565261822056913
-2.6000000000001577,2.558356822486252
-2.590000000000158,2.5514581813667756
-2.580000000000158,2.5445659055942484
-2.5700000000001584,2.537680002069578
-2.5600000000001586,2.53080047769882
-2.550000000000159,2.5239273393931816
-2.540000000000159,2.5170605940690214
-2.5300000000001592,2.5102002486478563
-2.5200000000001594,2.5033463100563615
-2.5100000000001597,2.4964987852263754
-2.50000000000016,2.4896576810949003
-2.49000000000016,2.482823004604108
-2.4800000000001603,2.4759947627013412
-2.4700000000001605,2.469172962339116
-2.4600000000001607,2.462357610475127
-2.450000000000161,2.4555487140722465
-2.440000000000161,2.4487462800985327
-2.4300000000001614,2.4419503155272273
-2.4200000000001616,2.4351608273367615
-2.410000000000162,2.4283778225107593
-2.400000000000162,2.4216013080380385
-2.390000000000162,2.414831290912615
-2.3800000000001624,2.408067778133705
-2.3700000000001626,2.401310776705729
-2.360000000000163,2.3945602936383144
-2.350000000000163,2.3878163359462965
-2.3400000000001633,2.3810789106497254
-2.3300000000001635,2.374348024773865
-2.3200000000001637,2.3676236853491988
-2.310000000000164,2.3609058994114314
-2.300000000000164,2.3541946740014916
-2.2900000000001643,2.347490016165536
-2.2800000000001646,2.340791932954952
-2.2700000000001648,2.334100431426359
-2.260000000000165,2.327415518641614
-2.250000000000165,2.3207372016678134
-2.2400000000001654,2.314065487577295
-2.2300000000001656,2.307400383447642
-2.220000000000166,2.300741896361687
-2.210000000000166,2.2940900334075134
-2.2000000000001663,2.2874448016784577
-2.1900000000001665,2.2808062082731153
-2.1800000000001667,2.2741742602953408
-2.170000000000167,2.2675489648542526
-2.160000000000167,2.2609303290642346
-2.1500000000001673,2.2543183600449406
-2.1400000000001675,2.2477130649212964
-2.1300000000001678,2.2411144508235035
-2.120000000000168,2.2345225248870397
-2.110000000000168,2.2279372942526665
-2.1000000000001684,2.2213587660664285
-2.0900000000001686,2.214786947479657
-2.080000000000169,2.208221845648974
-2.070000000000169,2.201663467736295
-2.0600000000001693,2.195111820908831
-2.0500000000001695,2.1885669123390925
-2.0400000000001697,2.182028749204893
-2.03000000000017,2.1754973386893504
-2.02000000000017,2.1689726879808906
-2.0100000000001703,2.162454804273252
-2.0000000000001705,2.1559436947654853
-1.9900000000001707,2.149439366661961
-1.980000000000171,2.1429418271723675
